,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,class
0,1.0,0.6788991093635559,0.1467889845371246,0.1697247773408889,0.1146788969635963,0.0756880715489387,0.082568809390068,0.055045872926712,0.0779816508293151,0.1376146823167801,0.2247706353664398,0.2958715558052063,0.302752286195755,0.3279816508293152,0.3302752375602722,0.3325687944889068,0.3440366983413696,0.3509174287319183,0.3486238420009613,0.3692660629749297,0.3784403800964355,0.3830275237560272,0.3990825712680816,0.4128440320491791,0.4266054928302765,0.4472477138042449,0.4633027613162994,0.4793578088283538,0.4816513657569884,0.4908256828784943,0.4472477138042449,0.4220183491706848,0.3853211104869842,0.3623853325843811,0.3325687944889068,0.3142201900482178,0.2844036817550659,0.2752293646335602,0.2660550475120544,0.252293586730957,0.2477064281702041,0.2545871436595917,0.25,0.25,0.2545871436595917,0.2568807303905487,0.25,0.2637614607810974,0.2637614607810974,0.2568807303905487,0.2545871436595917,0.2591743171215057,0.2431192696094512,0.2454128414392471,0.25,0.2408256828784942,0.25,0.2591743171215057,0.270642191171646,0.2912844121456146,0.302752286195755,0.3279816508293152,0.3600917458534241,0.3646788895130157,0.3417431116104125,0.302752286195755,0.2591743171215057,0.2316513806581497,0.2133027464151382,0.2110091745853424,0.1972477138042449,0.190366968512535,0.1972477138042449,0.2041284441947936,0.1995412856340408,0.2133027464151382,0.222477063536644,0.3142201900482178,0.603210985660553,0.9105504751205444,0.6697247624397278,0.1169724762439727,0.0917431190609932,0.06880734115839,0.0183486230671405,0.0229357797652482,0.0,0.0045871557667851,0.048165138810873,0.1146788969635963,0.1995412856340408,0.2408256828784942,0.2568807303905487,0.2798165082931518,0.2775229215621948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9772727489471436,0.8380681872367859,0.6107954382896423,0.3664772808551788,0.2414772659540176,0.127840906381607,0.0454545468091964,0.0198863632977008,0.0,0.0,0.0028409091755747,0.0028409091755747,0.0028409091755747,0.0113636367022991,0.0142045458778738,0.0056818183511495,0.0113636367022991,0.0142045458778738,0.0113636367022991,0.0170454550534486,0.0142045458778738,0.0085227275267243,0.0227272734045982,0.0198863632977008,0.03125,0.0454545468091964,0.0539772734045982,0.0738636329770088,0.0909090936183929,0.127840906381607,0.1420454531908035,0.1732954531908035,0.1846590936183929,0.1960227340459824,0.190340906381607,0.190340906381607,0.1818181872367859,0.1647727340459823,0.1448863595724105,0.1477272659540176,0.1363636404275894,0.1363636404275894,0.1193181797862052,0.125,0.1136363670229911,0.1221590936183929,0.1107954531908035,0.1107954531908035,0.1079545468091964,0.1051136329770088,0.1107954531908035,0.1107954531908035,0.1051136329770088,0.1164772734045982,0.1107954531908035,0.127840906381607,0.1136363670229911,0.1221590936183929,0.1164772734045982,0.1306818127632141,0.125,0.125,0.127840906381607,0.1448863595724105,0.1676136404275894,0.1818181872367859,0.1761363595724105,0.221590906381607,0.2414772659540176,0.25,0.2357954531908035,0.2329545468091964,0.1505681872367859,0.1193181797862052,0.1051136329770088,0.1193181797862052,0.1164772734045982,0.125,0.127840906381607,0.1448863595724105,0.1477272659540176,0.1477272659540176,0.1789772659540176,0.4573863744735718,0.8011363744735717,1.0,0.8664772510528563,0.6590909361839294,0.40625,0.2613636255264282,0.1335227340459823,0.0823863670229911,0.0568181835114955,0.0340909101068973,0.0397727265954017,0.0397727265954017,0.0454545468091964,0.0426136367022991,0.0397727265954017,0.0454545468091964,0.0397727265954017,0.0426136367022991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.8791666626930237,0.9833333492279052,0.6833333373069763,0.1916666626930236,0.0,0.04166666790843,0.108333334326744,0.1333333402872085,0.1416666656732559,0.1541666686534881,0.1624999940395355,0.1541666686534881,0.1416666656732559,0.1500000059604644,0.1624999940395355,0.1541666686534881,0.1333333402872085,0.1458333283662796,0.1458333283662796,0.1333333402872085,0.116666667163372,0.1333333402872085,0.1500000059604644,0.1208333298563957,0.116666667163372,0.1291666626930236,0.1541666686534881,0.1416666656732559,0.1416666656732559,0.170833334326744,0.2083333283662796,0.2083333283662796,0.233333334326744,0.2583333253860473,0.2916666567325592,0.3000000119209289,0.2833333313465118,0.2958333194255829,0.2958333194255829,0.2750000059604645,0.2750000059604645,0.262499988079071,0.2666666805744171,0.2541666626930237,0.2291666716337204,0.25,0.2583333253860473,0.233333334326744,0.2208333313465118,0.233333334326744,0.2458333373069763,0.2249999940395355,0.2041666656732559,0.2041666656732559,0.2208333313465118,0.2208333313465118,0.2125000059604644,0.2208333313465118,0.25,0.2666666805744171,0.2666666805744171,0.2833333313465118,0.3083333373069763,0.3083333373069763,0.3458333313465118,0.3625000119209289,0.3708333373069763,0.3333333432674408,0.2916666567325592,0.2666666805744171,0.25,0.233333334326744,0.2166666686534881,0.2249999940395355,0.2458333373069763,0.2416666597127914,0.2374999970197677,0.25,0.2916666567325592,0.324999988079071,0.4000000059604645,0.5541666746139526,0.7416666746139526,0.8791666626930237,0.9291666746139526,1.0,0.6208333373069763,0.1041666641831398,0.0125000001862645,0.1208333298563957,0.1916666626930236,0.1833333373069763,0.170833334326744,0.1791666597127914,0.2000000029802322,0.1916666626930236,0.1916666626930236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.5345268249511719,0.3350383639335632,0.1662404090166092,0.1227621510624885,0.0971866995096206,0.0639386177062988,0.0664961636066436,0.0537084415555,0.0562659837305545,0.0434782616794109,0.0562659837305545,0.0383631698787212,0.0537084415555,0.0434782616794109,0.040920715779066,0.0434782616794109,0.0485933497548103,0.0306905377656221,0.0460358038544654,0.040920715779066,0.0460358038544654,0.0460358038544654,0.0460358038544654,0.040920715779066,0.0511508956551551,0.0537084415555,0.0664961636066436,0.0690537095069885,0.0818414315581321,0.0818414315581321,0.107416883111,0.1125319674611091,0.1329923272132873,0.138107419013977,0.1636828631162643,0.1713555008172989,0.1892583072185516,0.1867007613182068,0.1841432154178619,0.1662404090166092,0.168797954916954,0.1406649649143218,0.138107419013977,0.1048593372106552,0.0946291536092758,0.0767263397574424,0.0716112554073333,0.0588235296308994,0.0588235296308994,0.0511508956551551,0.0460358038544654,0.0383631698787212,0.0485933497548103,0.0434782616794109,0.0434782616794109,0.0460358038544654,0.0383631698787212,0.0358056277036666,0.0511508956551551,0.0434782616794109,0.0537084415555,0.0485933497548103,0.0537084415555,0.0460358038544654,0.0562659837305545,0.0434782616794109,0.0485933497548103,0.0434782616794109,0.0511508956551551,0.0434782616794109,0.0537084415555,0.0383631698787212,0.0485933497548103,0.0358056277036666,0.0434782616794109,0.040920715779066,0.040920715779066,0.0383631698787212,0.0460358038544654,0.0306905377656221,0.040920715779066,0.0383631698787212,0.040920715779066,0.0332480818033218,0.0485933497548103,0.040920715779066,0.0460358038544654,0.0358056277036666,0.040920715779066,0.0383631698787212,0.0460358038544654,0.0306905377656221,0.0383631698787212,0.040920715779066,0.0537084415555,0.0460358038544654,0.0613810755312442,0.0690537095069885,0.0716112554073333,0.0639386177062988,0.0869565233588218,0.1048593372106552,0.1176470592617988,0.0997442454099655,0.1023017913103103,0.0946291536092758,0.0869565233588218,0.0639386177062988,0.0537084415555,0.0281329918652772,0.0460358038544654,0.0383631698787212,0.0434782616794109,0.0358056277036666,0.0485933497548103,0.0358056277036666,0.0485933497548103,0.0025575447361916,0.0127877239137887,0.3069053590297699,0.8388746976852418,0.8414322137832642,0.4347825944423676,0.3069053590297699,0.1662404090166092,0.0997442454099655,0.0613810755312442,0.020460357889533,0.0281329918652772,0.015345268882811,0.020460357889533,0.0102301789447665,0.0179028138518333,0.0076726344414055,0.020460357889533,0.0076726344414055,0.015345268882811,0.0,0.0025575447361916,0.0025575447361916,0.0102301789447665,0.0025575447361916,0.015345268882811,0.0025575447361916,0.015345268882811,0.015345268882811,0.0281329918652772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,0.7093425393104553,0.1038062274456024,0.1003460213541984,0.2041522562503814,0.173010379076004,0.1314878910779953,0.1349480897188186,0.1211072653532028,0.1107266470789909,0.1211072653532028,0.1280276775360107,0.1141868531703948,0.1176470592617988,0.1245674714446067,0.1314878910779953,0.1176470592617988,0.1176470592617988,0.1314878910779953,0.1349480897188186,0.1176470592617988,0.1141868531703948,0.1280276775360107,0.1384083032608032,0.1314878910779953,0.1211072653532028,0.1349480897188186,0.1418685168027877,0.1349480897188186,0.1384083032608032,0.1453287154436111,0.173010379076004,0.173010379076004,0.173010379076004,0.2006920427083968,0.2179930806159973,0.2214532941579818,0.2352941185235977,0.266435980796814,0.2837370336055756,0.2768166065216064,0.266435980796814,0.266435980796814,0.2491349428892136,0.2145328670740127,0.2006920427083968,0.1937716305255889,0.1799307912588119,0.1660899668931961,0.1487889289855957,0.152249127626419,0.152249127626419,0.1314878910779953,0.1211072653532028,0.1245674714446067,0.1349480897188186,0.1176470592617988,0.1141868531703948,0.1245674714446067,0.1280276775360107,0.1176470592617988,0.1038062274456024,0.1176470592617988,0.1245674714446067,0.1072664335370063,0.1038062274456024,0.1107266470789909,0.1245674714446067,0.1418685168027877,0.1418685168027877,0.152249127626419,0.1764705926179886,0.1660899668931961,0.1176470592617988,0.1280276775360107,0.1314878910779953,0.1072664335370063,0.083044983446598,0.0726643577218055,0.086505189538002,0.083044983446598,0.0726643577218055,0.086505189538002,0.0726643577218055,0.0311418678611516,0.1972318291664123,0.6055363416671753,0.979238748550415,0.5882353186607361,0.0,0.086505189538002,0.1937716305255889,0.1280276775360107,0.0899653956294059,0.1107266470789909,0.1038062274456024,0.1003460213541984,0.0934256091713905,0.1107266470789909,0.1176470592617988,0.1072664335370063,0.0934256091713905,0.1107266470789909,0.1211072653532028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.3457249104976654,0.0,0.1338289976119995,0.2862453460693359,0.3754646778106689,0.4312267601490021,0.4014869928359985,0.3940520584583281,0.4200743436813353,0.4386617243289948,0.4312267601490021,0.4312267601490021,0.446096658706665,0.460966557264328,0.4423791766166687,0.446096658706665,0.4758364260196686,0.4758364260196686,0.4758364260196686,0.4721189737319946,0.5055761933326721,0.5167286396026611,0.5204461216926575,0.5092936754226685,0.5613383054733276,0.5910780429840088,0.605947971343994,0.6245353221893312,0.6617100238800049,0.6988847851753235,0.702602207660675,0.7137546539306641,0.7434944510459901,0.773234188556671,0.7620818018913269,0.7657992839813232,0.7806691527366638,0.7657992839813232,0.7100371718406677,0.6468401551246643,0.5947955250740051,0.565055787563324,0.5092936754226685,0.446096658706665,0.4423791766166687,0.4349442422389984,0.4126394093036652,0.3791821599006653,0.3866170942783356,0.4089219272136688,0.3940520584583281,0.3866170942783356,0.3977695107460021,0.4089219272136688,0.3866170942783356,0.3828996419906616,0.4089219272136688,0.4237918257713318,0.4052044749259949,0.3866170942783356,0.4014869928359985,0.4052044749259949,0.3866170942783356,0.3791821599006653,0.3680297434329986,0.3940520584583281,0.3754646778106689,0.3531598448753357,0.3643122613430023,0.3828996419906616,0.356877326965332,0.3457249104976654,0.356877326965332,0.3717472255229949,0.356877326965332,0.3457249104976654,0.342007428407669,0.3494423925876617,0.3494423925876617,0.3345724940299988,0.3494423925876617,0.3605948090553284,0.3457249104976654,0.3345724940299988,0.3345724940299988,0.3531598448753357,0.3531598448753357,0.3308550119400024,0.3531598448753357,0.3643122613430023,0.3494423925876617,0.3345724940299988,0.3494423925876617,0.3643122613430023,0.3531598448753357,0.3197025954723358,0.3382899761199951,0.356877326965332,0.3382899761199951,0.3308550119400024,0.3494423925876617,0.3605948090553284,0.3494423925876617,0.3457249104976654,0.3494423925876617,0.3531598448753357,0.342007428407669,0.3382899761199951,0.3643122613430023,0.3680297434329986,0.3531598448753357,0.3345724940299988,0.3643122613430023,0.3605948090553284,0.356877326965332,0.3531598448753357,0.342007428407669,0.3643122613430023,0.3643122613430023,0.3680297434329986,0.3940520584583281,0.4349442422389984,0.446096658706665,0.4684014916419983,0.4684014916419983,0.4498141407966614,0.4237918257713318,0.3866170942783356,0.3866170942783356,0.3643122613430023,0.356877326965332,0.3271375596523285,0.3457249104976654,0.3457249104976654,0.3457249104976654,0.3197025954723358,0.3271375596523285,0.342007428407669,0.3457249104976654,0.3531598448753357,0.5130111575126648,0.7992565035820006,1.0,0.7769516706466675,0.2862453460693359,0.0037174720782786,0.1449814140796661,0.2713754773139953,0.3531598448753357,0.3791821599006653,0.356877326965332,0.342007428407669,0.3754646778106689,0.3828996419906616,0.3791821599006653,0.3754646778106689,0.3977695107460021,0.4163568913936615,0.4052044749259949,0.4126394093036652,0.4163568913936615,0.4349442422389984,0.4163568913936615,0.4237918257713318,0.4572490751743316,0.4572490751743316,0.464684009552002,0.4795539081096648,0.5092936754226685,0.535315990447998,0.565055787563324,0.565055787563324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.8814229369163513,0.4268774688243865,0.0988142266869545,0.0869565233588218,0.1067193672060966,0.0592885389924049,0.0513833984732627,0.0355731211602687,0.0276679843664169,0.0118577070534229,0.0,0.0,0.007905138656497,0.015810277312994,0.0276679843664169,0.0276679843664169,0.031620554625988,0.0276679843664169,0.0237154141068458,0.0197628457099199,0.0395256914198398,0.0395256914198398,0.063241109251976,0.0513833984732627,0.063241109251976,0.0711462423205375,0.0948616564273834,0.0909090936183929,0.126482218503952,0.1383399218320846,0.1462450623512268,0.1541502028703689,0.1541502028703689,0.1422924846410751,0.1343873590230941,0.1343873590230941,0.1343873590230941,0.1106719374656677,0.0869565233588218,0.0869565233588218,0.0948616564273834,0.063241109251976,0.0790513828396797,0.0750988125801086,0.0948616564273834,0.0988142266869545,0.1106719374656677,0.0948616564273834,0.1027667969465255,0.1027667969465255,0.1146245077252388,0.1067193672060966,0.0948616564273834,0.0988142266869545,0.1027667969465255,0.0988142266869545,0.0988142266869545,0.0790513828396797,0.0830039530992507,0.1027667969465255,0.0948616564273834,0.0909090936183929,0.0988142266869545,0.0988142266869545,0.0909090936183929,0.0988142266869545,0.0988142266869545,0.0869565233588218,0.1185770779848098,0.1027667969465255,0.1106719374656677,0.0988142266869545,0.1383399218320846,0.1462450623512268,0.2015810310840606,0.2924901247024536,0.4940711557865143,0.7905138134956359,0.9604743123054504,0.695652186870575,0.260869562625885,0.0750988125801086,0.0909090936183929,0.0711462423205375,0.0592885389924049,0.0513833984732627,0.0434782616794109,0.0395256914198398,0.031620554625988,0.0197628457099199,0.0237154141068458,0.0237154141068458,0.0276679843664169,0.015810277312994,0.0237154141068458,0.015810277312994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,0.9494163393974304,0.7062256932258606,0.416342407464981,0.1556420177221298,0.1070038899779319,0.1108949407935142,0.0389105044305324,0.0389105044305324,0.0,0.0350194536149501,0.0291828792542219,0.0038910505827516,0.0700389072299003,0.031128404662013,0.046692606061697,0.0447470806539058,0.1011673137545585,0.0719844326376915,0.1556420177221298,0.0680933818221092,0.1614785939455032,0.1245136186480522,0.2392996102571487,0.2373540848493576,0.1906614750623703,0.2645914256572723,0.1614785939455032,0.1750972718000412,0.1828793734312057,0.1517509669065475,0.2354085594415664,0.1809338480234146,0.2140077799558639,0.1478599160909652,0.1750972718000412,0.1692606955766677,0.2315175086259841,0.1712062209844589,0.200389102101326,0.2081712037324905,0.1712062209844589,0.2782101035118103,0.243190661072731,0.243190661072731,0.1945525258779525,0.2529182732105255,0.2354085594415664,0.2140077799558639,0.2120622545480728,0.2198443561792373,0.2782101035118103,0.1964980512857436,0.2821011543273926,0.200389102101326,0.229571983218193,0.2782101035118103,0.2276264578104019,0.2470817118883133,0.2237354069948196,0.2373540848493576,0.26070037484169,0.2470817118883133,0.2704280018806457,0.229571983218193,0.2529182732105255,0.2373540848493576,0.2723735272884369,0.2587548494338988,0.2548637986183166,0.2412451356649398,0.2315175086259841,0.2665369510650635,0.2918287813663482,0.2645914256572723,0.2801556289196014,0.2704280018806457,0.3852140009403229,0.4805447459220886,0.5466926097869873,0.741245150566101,0.951361894607544,0.924124538898468,0.9630350470542908,0.7529183030128478,0.5525291562080383,0.3618676960468292,0.2412451356649398,0.2217898815870284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,0.9403578639030457,0.3777335882186889,0.1272365748882293,0.0894632190465927,0.0735586509108543,0.0437375754117965,0.0337972156703472,0.1192842945456504,0.2962226569652557,0.4532803297042847,0.4990059733390808,0.5188866853713989,0.5387673974037169,0.5506958365440369,0.5347912311553955,0.5407554507255553,0.5666003823280334,0.5208747386932373,0.4930417537689209,0.5308151245117188,0.5288270115852356,0.4930417537689209,0.4632206857204436,0.4652087390422821,0.5109344124794006,0.471172958612442,0.455268383026123,0.4910536706447601,0.5109344124794006,0.5407554507255553,0.5149105191230774,0.5407554507255553,0.596421480178833,0.5785288214683533,0.5666003823280334,0.6103379726409912,0.6103379726409912,0.5924453139305115,0.5785288214683533,0.5864810943603516,0.596421480178833,0.6023856997489929,0.5606361627578735,0.5606361627578735,0.5924453139305115,0.5646123290061951,0.5506958365440369,0.5844930410385132,0.5924453139305115,0.5825049877166748,0.5487077832221985,0.5367793440818787,0.5944334268569945,0.5467196702957153,0.5228628516197205,0.5785288214683533,0.5646123290061951,0.5367793440818787,0.5725646018981934,0.5884692072868347,0.6103379726409912,0.5785288214683533,0.5984095335006714,0.622266411781311,0.6500993967056273,0.6739562749862671,0.6123260259628296,0.5924453139305115,0.6103379726409912,0.6063618063926697,0.6282306313514708,0.6481113433837891,0.5765407681465149,0.5685884952545166,0.5506958365440369,0.5407554507255553,0.5427435636520386,0.4910536706447601,0.481113314628601,0.4990059733390808,0.4930417537689209,0.5268389582633972,0.5049701929092407,0.481113314628601,0.5884692072868347,0.7614313960075377,0.7475149035453795,0.7296222448348998,0.9821073412895202,0.8409543037414551,0.2942346036434173,0.111332006752491,0.0457256473600864,0.011928429827094,0.0258449297398328,0.0,0.0874751508235931,0.3200795352458954,0.4532803297042847,0.487077534198761,0.4910536706447601,0.4592445194721221,0.4850894510746001,0.5149105191230774,0.4890656173229217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.9376558661460876,0.6882793307304382,0.2094763070344925,0.0,0.0399002507328987,0.0798005014657974,0.0623441413044929,0.0523690767586231,0.0798005014657974,0.0648379027843475,0.0798005014657974,0.0648379027843475,0.0673316717147827,0.0698254331946373,0.0748129710555076,0.082294262945652,0.0872817933559417,0.0748129710555076,0.0947630926966667,0.0997506231069564,0.0947630926966667,0.1047381535172462,0.129675805568695,0.1197007447481155,0.1221945136785507,0.1122194528579712,0.1321695744991302,0.1321695744991302,0.1147132143378257,0.1246882826089859,0.1246882826089859,0.1446384042501449,0.1571072340011596,0.1720698326826095,0.184538647532463,0.1720698326826095,0.1521196961402893,0.1471321731805801,0.1670822948217392,0.1596010029315948,0.1496259421110153,0.1446384042501449,0.164588525891304,0.1745635867118835,0.1546134650707245,0.1421446353197097,0.1596010029315948,0.1620947569608688,0.164588525891304,0.1571072340011596,0.1770573556423187,0.1620947569608688,0.1546134650707245,0.1795511245727539,0.1571072340011596,0.1546134650707245,0.1820448935031891,0.1670822948217392,0.1770573556423187,0.1895261853933334,0.1970074772834777,0.2069825381040572,0.2418952584266662,0.2693266868591308,0.2493765652179718,0.2418952584266662,0.2493765652179718,0.2344139665365219,0.1895261853933334,0.1571072340011596,0.1695760637521743,0.1670822948217392,0.1620947569608688,0.1620947569608688,0.1596010029315948,0.1820448935031891,0.3316708207130432,0.6408977508544922,1.0,0.9700748324394226,0.4862842857837677,0.1321695744991302,0.1396508663892746,0.1945137083530426,0.164588525891304,0.1371571123600006,0.1571072340011596,0.164588525891304,0.1620947569608688,0.1496259421110153,0.1596010029315948,0.1720698326826095,0.1695760637521743,0.1596010029315948,0.1720698326826095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
